section_id,land_section_name
1447,玉宇段
1448,廣慈段
1449,環河段
1450,武聖段
1451,正義段
1452,三民段
1453,萬昌段
1454,府前段
1455,草湖段
1456,公親寮段
1457,和順寮段
1458,學甲寮段
1459,媽祖宮段
1460,安順段
1461,青草崙段
1462,土城子段
1463,溪心寮段
1464,海尾寮段
1465,外塭段
1466,州北段
1467,州南段
1468,總安段
1469,新順段
1470,怡安段
1471,長和段
1472,福國段
1473,安和段
1474,安慶段
1475,頂安段
1476,安西段
1477,安東段
1478,溪頂段
1479,安中段
1480,海東段
1481,理想段
1482,溪墘段
1483,溪東段
1484,海北段
1485,海中段
1486,海前段
1487,朝皇段
1488,淵中段
1489,海西段
1490,天馬段
1491,和農段
1492,東和段
1493,和工段
1494,和業段
1495,和成段
1496,新淵段
1497,本淵段
1498,淵東段
1499,淵西段
1500,淵南段
1501,淵北段
1502,農場段
1503,鹽田段
1504,四草段
1505,海南段
1506,城中段
1507,鎮安段
1508,布袋段
1509,長安段
1510,總頭段
1511,原佃段
1512,長溪段
1513,怡北段
1514,怡中段
1515,安北段
1516,溪心段
1517,十字段
1518,原西段
1519,佃南段
1520,佃東段
1521,佃西段
1522,公塭段
1523,南興段
1524,溪南段
1525,學東段
1526,學中段
1527,學南段
1528,公學段
1529,公親段
1530,安吉段
1531,神榕段
1532,佃北段
1533,北興段
1534,學北段
1535,國聖段
1536,城東段
1537,砂崙段
1538,聖母段
1539,科工段
1540,海佃段
1541,幸福段
1542,國安段
1543,顯宮段
1544,媽宮段
1545,青草段
1546,港西段
1547,城西段
1548,青砂段
1549,土城段
1550,城南段
1551,鹿北段
1552,和館段
1553,富裕段
1554,富強段
1555,關帝段
1556,自由段
1557,勝利段
1558,德高段
1559,仁和段
1560,新東段
1561,光明段
1562,精忠段
1563,東寧段
1564,東光段
1565,龍山段
1566,東安段
1567,光華段
1568,育樂段
1569,開山段一小段
1570,開山段二小段
1571,開山段三小段
1572,郡王段
1573,南寧段
1574,公英段
1575,後甲段
1576,竹園段一小段
1577,竹園段二小段
1578,裕東段
1579,竹篙厝段
1580,虎尾寮段
1581,建業段
1582,桶盤淺段
1583,東門段一小段
1584,東門段二小段
1585,東門段三小段
1586,東門段四小段
1587,路東段
1588,大同段
1589,立德段
1590,府連段
1591,大山段
1592,正義段
1593,鹽埕段
1594,灣裡段
1595,下鯤鯓段
1596,南門段一小段
1597,南門段二小段
1598,南門段三小段
1599,泉段
1600,鞍子段
1601,建興段
1602,新興段
1603,喜東段
1604,喜北段
1605,省躬段
1606,中和段
1607,南山段
1608,金華段
1609,大林段
1610,大忠段
1611,大恩段
1612,新都段
1613,建南段
1614,南鞍段
1615,永寧段
1616,興農段
1617,舉喜段
1618,同安段
1619,龍岡段
1620,華南段
1621,南豐段
1622,明興段
1623,桶盤淺段
1624,公英段
1625,日新段
1626,水交社段
1627,福吉段
1628,天后段
1629,白雪段
1630,南華段
1631,光復段一小段
1632,府北段一小段
1633,府北段二小段
1634,府北段三小段
1635,府北段四小段
1636,府北段五小段
1637,光復段二小段
1638,光復段三小段
1639,光復段四小段
1640,光復段五小段
1641,光復段六小段
1642,鹽埕段一小段
1643,鹽埕段二小段
1644,鹽埕段三小段
1645,鹽埕段四小段
1646,鹽埕段五小段
1647,鹽埕段六小段
1648,江東段一小段
1649,江東段二小段
1650,江東段三小段
1651,江東段四小段
1652,江東段五小段
1653,忠孝段一小段
1654,忠孝段二小段
1655,忠孝段三小段
1656,忠孝段四小段
1657,忠孝段五小段
1658,忠孝段六小段
1659,興仁段
1660,興福段
1661,興橋段
1662,大東段
1663,大勇段
1664,大榮段
1665,大成段
1666,大智段
1667,鹽新段
1668,鹽國段
1669,鹽中段
1670,鹽府段
1671,鹽壽段
1672,鹽北段
1673,內惟段龍水小段
1674,龍華段一小段
1675,龍華段二小段
1676,龍華段三小段
1677,龍華段四小段
1678,鼓中段一小段
1679,鼓中段二小段
1680,鼓中段三小段
1681,鼓中段四小段
1682,鼓中段五小段
1683,鼓南段一小段
1684,鼓南段二小段
1685,鼓南段三小段
1686,鼓南段四小段
1687,前峰尾段
1688,前峰段
1689,青海段
1690,龍水段一小段
1691,龍華段五小段
1692,龍華段六小段
1693,龍華段七小段
1694,龍華段八小段
1695,龍華段九小段
1696,前峰段一小段
1697,內惟段十小段
1698,龍北段
1699,龍南段
1700,龍中段
1701,鼓岩段一小段
1702,鼓岩段二小段
1703,鼓岩段三小段
1704,鼓岩段四小段
1705,渡船段一小段
1706,渡船段二小段
1707,渡船段三小段
1708,渡船段四小段
1709,渡船段五小段
1710,濱海段一小段
1711,濱海段二小段
1712,濱海段三小段
1713,哨船段一小段
1714,哨船段二小段
1715,哨船段三小段
1716,壽山段
1717,山下段一小段
1718,山下段二小段
1719,山下段三小段
1720,山下段四小段
1721,龍水段
1722,內惟段一小段
1723,內惟段二小段
1724,內惟段三小段
1725,內惟段四小段
1726,內惟段五小段
1727,內惟段六小段
1728,內惟段七小段
1729,內惟段八小段
1730,內惟段九小段
1731,內惟段內惟小段
1732,內惟段凹子底小段
1733,龍東段
1734,前金段
1735,後金段
1736,東金段
1737,北金段
1738,文東段
1739,博孝段
1740,民生段
1741,旗後段一小段
1742,旗後段二小段
1743,旗後段三小段
1744,旗後段四小段
1745,旗後段五小段
1746,平和段一小段
1747,平和段二小段
1748,平和段三小段
1749,平和段四小段
1750,平和段五小段
1751,中洲段
1752,烏松段
1753,旗港段
1754,旗津段
1755,旗汕段
1756,中興段
1757,東沙段
1758,太平段
1759,大港埔段
1760,新興段一小段
1761,新興段二小段
1762,新興段三小段
1763,新興段四小段
1764,大統段一小段
1765,大統段二小段
1766,大統段三小段
1767,苓東段
1768,林德官段
1769,五塊厝段
1770,過田子段
1771,苓雅寮段
1772,五權段
1773,武聖段
1774,意誠段
1775,福東段
1776,福河段
1777,福裕段
1778,苓洲段
1779,苓中段
1780,林興段
1781,林聖段
1782,苓西段
1783,衛武段
1784,成功段
1785,正文段
1786,正昌段
1787,正言段
1788,正德段
1789,正福段
1790,正憲段
1791,正明段
1792,中正段
1793,林德官段一小段
1794,林德官段二小段
1795,林德官段三小段
1796,林德官段四小段
1797,林德官段五小段
1798,五塊厝段一小段
1799,五塊厝段二小段
1800,五塊厝段三小段
1801,五塊厝段四小段
1802,五權段一小段
1803,林聖段一小段
1804,苓中段一小段
1805,苓港段
1806,中安段
1807,台糖段
1808,朝陽段
1809,明道段
1810,鎮昌段一小段
1811,瑞南段一小段
1812,仁愛段一小段
1813,仁愛段二小段
1814,愛群段一小段
1815,光華段一小段
1816,憲德段一小段
1817,盛興段一小段
1818,獅甲段一小段
1819,獅甲段二小段
1820,獅甲段三小段
1821,瑞崗段六小段
1822,憲德段二小段
1823,鎮東段
1824,鎮昌段
1825,新生段
1826,興邦段
1827,瑞南段
1828,仁愛段
1829,前鎮段
1830,愛群段
1831,光華段
1832,籬子內段籬子內小段
1833,籬子內段崗山子小段
1834,憲德段
1835,盛興段
1836,臨北段
1837,獅甲段
1838,戲獅甲段
1839,草衙段
1840,草衙段一小段
1841,草衙段二小段
1842,草衙段三小段
1843,佛公段
1844,瑞隆段一小段
1845,瑞隆段二小段
1846,瑞隆段三小段
1847,瑞隆段四小段
1848,瑞崗段一小段
1849,瑞崗段二小段
1850,瑞崗段三小段
1851,瑞崗段四小段
1852,瑞崗段五小段
1853,興南段
1854,合作段
1855,中厝段一小段
1856,鳳林段
1857,大林段
1858,龍鳳段
1859,丹山段
1860,鳳宮段
1861,大業段
1862,港墘段
1863,高鳳段
1864,山明段
1865,青島段一小段
1866,青島段二小段
1867,港和段一小段
1868,港和段二小段
1869,小港段
1870,莿蔥腳段
1871,二苓段
1872,高松段
1873,中大厝段
1874,空地子段
1875,大林蒲段
1876,鹽水港段
1877,紅毛港段
1878,中段
1879,中林子段
1880,店鎮段
1881,店子後段
1882,二橋段
1883,大坪頂段
1884,大人宮段
1885,鳳鼻頭段
1886,孔宅段
1887,廈莊段
1888,機場段
1889,中厝段
1890,港興段
1891,桂林段
1892,坪北段
1893,坪南段
1894,水庫段
1895,港口段
1896,鹽水段
1897,宏明段
1898,南星段
1899,坪頂段
1900,松華段
1901,坪鳳段
1902,港墘段一小段
1903,青島段三小段
1904,青島段四小段
1905,港和段三小段
1906,港和段四小段
1907,二苓段一小段
1908,高松段一小段
1909,高松段二小段
1910,鹽水港段一小段
1911,鹽水港段二小段
1912,中段一小段
1913,店鎮段一小段
1914,店鎮段二小段
1915,店子後段一小段
1916,店子後段二小段
1917,大人宮段一小段
1918,大人宮段二小段
1919,鳳鼻頭段一小段
1920,坪松段
1921,孔鳳段
1922,廈莊段一小段
1923,明義段
1924,大平段
1925,中都段四小段
1926,新都段
1927,明仁段
1928,灣復段
1929,灣興段
1930,寶國段
1931,義華段
1932,三塊厝段
1933,大港段
1934,灣子內段灣子內小段
1935,灣子內段寶珠溝小段
1936,覆鼎金段覆鼎金小段
1937,本館段
1938,獅頭段
1939,金獅段
1940,灣和段
1941,鼎祥段
1942,鼎泰段一小段
1943,獅頭段一小段
1944,獅頭段二小段
1945,三塊厝段一小段
1946,三塊厝段二小段
1947,三塊厝段三小段
1948,三塊厝段四小段
1949,三塊厝段五小段
1950,覆鼎金段覆鼎金一小段
1951,大港段一小段
1952,大港段二小段
1953,大港段三小段
1954,大港段四小段
1955,大港段五小段
1956,大港段六小段
1957,大港段七小段
1958,鳳北段
1959,鼎儀段
1960,中華段一小段
1961,中華段二小段
1962,中都段一小段
1963,中都段二小段
1964,中都段三小段
1965,陽明段一小段
1966,陽明段二小段
1967,陽明段三小段
1968,陽明段四小段
1969,澄清段一小段
1970,澄清段二小段
1971,大豐段一小段
1972,大豐段二小段
1973,大豐段三小段
1974,大裕段一小段
1975,大裕段二小段
1976,河濱段
1977,建昌段
1978,建工段
1979,建豐段
1980,建興段
1981,建德段
1982,建安段
1983,建民段
1984,建生段
1985,澄義段
1986,水源段
1987,義民段
1988,有光段
1989,大順段
1990,凱歌段
1991,長明段
1992,鼎金段
1993,鼎泰段
1994,鼎盛段
1995,鼎中段
1996,鼎新段
1997,鼎山段
1998,灣愛段
1999,灣內段
2000,灣成段
2001,灣昌段
2002,灣志段
2003,灣立段
2004,灣勝段
2005,灣華段
2006,灣中段
2007,澄正段
2008,澄東段
2009,德北段
2010,新康段
2011,左潭段
2012,新博段
2013,菜公段七小段
2014,菜公段一小段
2015,菜公段二小段
2016,菜公段三小段
2017,菜公段四小段
2018,菜公段五小段
2019,菜公段
2020,新庄段一小段
2021,新庄段二小段
2022,新庄段三小段
2023,新庄段四小段
2024,新庄段五小段
2025,新庄段六小段
2026,新庄段七小段
2027,新庄段八小段
2028,左東段
2029,左西段
2030,左南段
2031,左北段
2032,後段
2033,興隆段
2034,果貿段
2035,左營段
2036,桃子園段
2037,埤子頭段
2038,前峰尾段
2039,覆鼎金段新庄子小段
2040,福民段
2041,新民段
2042,福山段
2043,新光段
2044,新福段一小段
2045,新福段二小段
2046,新福段三小段
2047,新福段四小段
2048,新福段五小段
2049,新福段六小段
2050,新福段七小段
2051,新福段八小段
2052,新福段九小段
2053,新福段十小段
2054,新福段十一小段
2055,菜公段六小段
2056,新庄段九小段
2057,新庄段十小段
2058,新庄段十一小段
2059,新庄段十二小段
2060,新庄段十三小段
2061,新庄段十四小段
2062,興隆段一小段
2063,新夏段
2064,左洲段
2065,新吉段
2066,新上段
2067,福文段
2068,葫蘆段
2069,新順段
2070,新華段
2071,土庫段二小段
2072,油舍段
2073,惠豐段
2074,藍田東段
2075,藍田東段二小段
2076,藍田中段一小段
2077,藍田西段
2078,藍田西段二小段
2079,藍田西段四小段
2080,藍田西段六小段
2081,高大段
2082,援中段一小段
2083,援中段二小段
2084,援中段三小段
2085,援中段四小段
2086,援中段五小段
2087,和平東段
2088,藍田中段四小段
2089,翠屏段二小段
2090,援中段
2091,楠都段一小段
2092,楠都段二小段
2093,楠都段三小段
2094,楠都段四小段
2095,德昌段
2096,高昌段
2097,清楠段
2098,清豐段
2099,楠園段
2100,芎蕉段
2101,和平段六小段
2102,加昌段一小段
2103,加昌段二小段
2104,莒光段四小段
2105,右昌段七小段
2106,楠梓段五小段
2107,楠梓段
2108,楠梓段一小段
2109,楠梓段二小段
2110,楠梓段三小段
2111,楠梓段四小段
2112,下鹽田段
2113,竹子腳段
2114,後勁段後勁小段
2115,後勁段月眉小段
2116,後勁段一小段
2117,後勁段二小段
2118,後勁段三小段
2119,後勁段四小段
2120,土庫段
2121,土庫段一小段
2122,土庫段三小段
2123,土庫段四小段
2124,援中港段
2125,右段右小段
2126,右段苦瓜寮小段
2127,下蚵子寮段
2128,和平段一小段
2129,和平段二小段
2130,和平段三小段
2131,和平段四小段
2132,和平段五小段
2133,高楠段
2134,加昌段
2135,莒光段一小段
2136,莒光段二小段
2137,莒光段三小段
2138,藍昌段一小段
2139,藍昌段二小段
2140,藍昌段三小段
2141,右昌段一小段
2142,右昌段二小段
2143,右昌段三小段
2144,右昌段四小段
2145,右昌段五小段
2146,右昌段六小段
2147,建華段
2148,藍田段一小段
2149,藍田段二小段
2150,藍田段三小段
2151,藍田中段三小段
2152,藍田中段五小段
2153,藍田西段七小段
2154,翠屏段三小段
2155,翠屏段四小段
2156,翠屏段一小段
2157,藍田東段一小段
